"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1829988860992143464","Sat Aug 31 21:05:18 +0000 2024","0","Setelah hehehaha muncullah senggakan fufufafa. piye? Angsuranmu aman dab? @gibran_tweet","1829988860992143464","","","in","","0","0","0","https://x.com/kukuhluthfi/status/1829988860992143464","1420249903","kukuhluthfi"
"1829893735053758602","Sat Aug 31 21:04:13 +0000 2024","0","@detikcom Duh masih saja terngiang angka 11 padahal Fufufafa lebih gila ocehannya","1829988586667851820","","detikcom","in","ꦩꦭꦁ","0","0","0","https://x.com/love_kadrun/status/1829988586667851820","92213345","love_kadrun"
"1829795961046253979","Sat Aug 31 21:02:43 +0000 2024","1","@BosPurwa Cocok bgt menggambarkan fufufafa","1829988209314717889","","BosPurwa","in","","0","0","0","https://x.com/cepaaa792/status/1829988209314717889","1278588179151327237","cepaaa792"
"1829402793343623511","Sat Aug 31 20:59:23 +0000 2024","0","@PartaiSocmed Wahai anak abah kalian harap tenang. Meskipun anak banteng anak kodok &amp; anak lowo ga ada yg dukung abah kalian kalian tetep anak manusia kok... ","1829987370130948457","","PartaiSocmed","in","","0","0","0","https://x.com/TPikiran52318/status/1829987370130948457","1827233885857722368","TPikiran52318"
"1829761264157130796","Sat Aug 31 20:56:36 +0000 2024","0","@anandabadudu @SirGun78 Kirain otak nya kosong ternyata ngga mau liat isi otak nya ? Liat aja di Kaskus fufufafa ","1829986670839808145","","anandabadudu","in","","0","0","0","https://x.com/Budi83236750515/status/1829986670839808145","1676837343612002304","Budi83236750515"
"1829736772416520429","Sat Aug 31 20:56:20 +0000 2024","0","@Heraloebss mirip fufufafa ya sekilas","1829986604313952452","","Heraloebss","in","","0","0","0","https://x.com/jarikawakan/status/1829986604313952452","1601651713781673984","jarikawakan"
"1829359224897310920","Sat Aug 31 20:54:43 +0000 2024","0","@TeddGus Kalian para anak abah tenang.... Meskipun anak kodok anak lowo &amp; anak banteng ga ada yg dukung kalian tetep anak orang ","1829986197114142831","","TeddGus","in","","0","0","0","https://x.com/TPikiran52318/status/1829986197114142831","1827233885857722368","TPikiran52318"
"1829986009406468441","Sat Aug 31 20:53:58 +0000 2024","12","Mulyono dan keluarganya memang parah abis. Mulyononya gila kekuasaan anak²nya krisis attitude akut. Kaskus dan Fufufafa jadi jejak digitalnya. Sungguh keluarga yang nalarnya benar² di luar irigasi https://t.co/2Ohrac6b3B","1829986009406468441","https://pbs.twimg.com/ext_tw_video_thumb/1829985920155893760/pu/img/ojr-mtWJ9qVlGZUi.jpg","","in","East Borneo, Indonesia","0","3","6","https://x.com/quintta1217/status/1829986009406468441","898115712044089344","quintta1217"
"1829312208934990308","Sat Aug 31 20:51:29 +0000 2024","0","@RyaWiedy Bansos mantapppppp Kaos juga mantapppp","1829985383150731536","","RyaWiedy","in","","0","0","0","https://x.com/TPikiran52318/status/1829985383150731536","1827233885857722368","TPikiran52318"
"1829938235226931618","Sat Aug 31 20:43:30 +0000 2024","0","@sosmedkeras Udah bagus dapet kerja disana malah fufufafa","1829983375329018083","","sosmedkeras","in","Damnice, Česká republika","0","0","0","https://x.com/allthedamnkidz/status/1829983375329018083","379511196","allthedamnkidz"
"1829717014719730049","Sat Aug 31 20:43:01 +0000 2024","0","@Yurissa_Samosir @gibran_tweet @choymarkochoy @nomerorae @NohCeukenohhh @ay_prakasa2225 @Akang_Tonie @JamalBoegis @mattdilaga @Panitia68285950 @MuhiqR @mustafaagus007 Si tengil fufufafa menjijikkan! Etika=0 iQ=0","1829983254193353147","","Yurissa_Samosir","in","","0","0","0","https://x.com/DeddyHary61593/status/1829983254193353147","1768892819165622272","DeddyHary61593"
"1829834928105930980","Sat Aug 31 20:42:40 +0000 2024","0","@denismalhotra Bitch Yeah Fufu Fafa. Manusia tak ada guna. Bitch Yeah Fufu Fafa. Nyusahin orang senegara. Yeah Fufu Fafa. Manusia tak ada guna. Yeah Fufu Fafa. Nyusahin orang yeah. Fufu Fafa. Nyusahin orang senegara Ah ah ah ah.","1829983162556170621","","denismalhotra","in","","0","0","1","https://x.com/BroIcalBakrie/status/1829983162556170621","1624590143767343104","BroIcalBakrie"
"1829725843599606018","Sat Aug 31 20:42:20 +0000 2024","5","@ainunnajib Pak @ainunnajib itu postingan Raka Gnarly fufufafa di Kaskus thn 2013 sebelum jkw jd presiden lho. Siapa yg ngefakerin dia? Kan dia baru dikenalin ke publik thn 2014.","1829983081450913827","","ainunnajib","in","","0","0","0","https://x.com/dspringsnow/status/1829983081450913827","1735180267906879488","dspringsnow"
"1829982732648399360","Sat Aug 31 20:40:57 +0000 2024","0","2hr ga buka X karena mudik udah ada fufufafa aja ","1829982732648399360","","","in","Eastern Hemisphere","0","0","0","https://x.com/anin77_/status/1829982732648399360","77724526","anin77_"
"1829982688683692105","Sat Aug 31 20:40:47 +0000 2024","0","Kata gw sih fufufafa mending sembunyi di rsjd surakarta","1829982688683692105","","","in","Nomaden","0","0","0","https://x.com/bby_gvla/status/1829982688683692105","1217024327784091649","bby_gvla"
"1829982274378760223","Sat Aug 31 20:39:08 +0000 2024","0","W baru tau klo akun @Chilli_Pari itu akun Gibran Fufufafa udah lama ±9th saling follow bermula dulu w ikut lomba tulis artikel menarik tentang Chili Pari di Blogdetik (skrg tutup) salah 1 syaratnya ya follow akun ini https://t.co/uh7NqeThbU","1829982274378760223","https://pbs.twimg.com/media/GWVnLWCbQAABqQX.jpg","","in","Kota Jakarta","0","0","0","https://x.com/ferryupdate/status/1829982274378760223","2289122543","ferryupdate"
"1829454566745927911","Sat Aug 31 20:39:00 +0000 2024","0","@RyaWiedy Wkwk semua setingan termasuk prestasinya. Teman Petani saya semua bilang kalo pupuk &amp; pakan langka &amp; mahal 10 tahun terahir. Mul emang sadis pemujanya hanya terdiri dari 2 katagori antara kecipratan &amp; gobloknya ga ketulungan","1829982242225140220","","RyaWiedy","in","","0","0","0","https://x.com/TPikiran52318/status/1829982242225140220","1827233885857722368","TPikiran52318"
"1829429538155302930","Sat Aug 31 20:38:39 +0000 2024","0","@anonjawa Tekan aparat supaya musuh bisa di grounded. Bitch Yeah Fufu Fafa. Manusia tak ada guna. Bitch Yeah Fufu Fafa. Nyusahin orang senegara. Orangnya emang tengil dan tengik. Kemarin kabarnya habis pakai di PIK. Satu dua hisapan bikin asik. Tapi aparat gak berani pada nungkik.","1829982155621220520","","anonjawa","in","","0","0","0","https://x.com/BroIcalBakrie/status/1829982155621220520","1624590143767343104","BroIcalBakrie"
"1829725843599606018","Sat Aug 31 20:36:41 +0000 2024","1","@ukhtielya @clean8989 @ainunnajib Y brati bener dong fufufafa tu Gibran? https://t.co/dgiPMhVEGf","1829981657132396564","https://pbs.twimg.com/media/GWVmnk5XIAA4DWu.jpg","ukhtielya","in","","0","0","0","https://x.com/just_a_ghiel/status/1829981657132396564","211391645","just_a_ghiel"
"1829725843599606018","Sat Aug 31 20:33:50 +0000 2024","0","@BGSTRYP @therealogi @ainunnajib Eh ini ngakak loh penjilat sekali komentar nyaa muji muji fufufafa","1829980939721789786","","BGSTRYP","in","","0","0","0","https://x.com/megamixyxx4/status/1829980939721789786","1746556679058255872","megamixyxx4"
"1829550867919552844","Sat Aug 31 20:32:29 +0000 2024","0","@DokterTifa @prabowo Tekan aparat supaya musuh bisa di grounded. Bitch Yeah Fufu Fafa. Manusia tak ada guna. Bitch Yeah Fufu Fafa. Nyusahin orang senegara. Orangnya emang tengil dan tengik. Kemarin kabarnya habis pakai di PIK. Satu dua hisapan bikin asik. Tapi aparat gak berani pada nungkik.","1829980601744834597","","DokterTifa","in","","0","0","0","https://x.com/BroIcalBakrie/status/1829980601744834597","1624590143767343104","BroIcalBakrie"
"1829602387943964741","Sat Aug 31 20:29:22 +0000 2024","0","@KompasTV Belum kenal sama fufufafa kah pak?","1829979816621457700","","KompasTV","in","United Kingdom","0","0","0","https://x.com/nyanyan2610/status/1829979816621457700","1616810274601984000","nyanyan2610"
"1829749751925080564","Sat Aug 31 20:27:31 +0000 2024","1","@Rexthatch Tekan aparat supaya musuh bisa di grounded. Bitch Yeah Fufu Fafa. Manusia tak ada guna. Bitch Yeah Fufu Fafa. Nyusahin orang senegara. Orangnya emang tengil dan tengik. Kemarin kabarnya habis pakai di PIK. Satu dua hisapan bikin asik. Tapi aparat gak berani pada nungkik.","1829979350617506000","","Rexthatch","in","","0","0","0","https://x.com/BroIcalBakrie/status/1829979350617506000","1624590143767343104","BroIcalBakrie"
"1829979301661589649","Sat Aug 31 20:27:19 +0000 2024","3","Kenapa di qrt dan reply pada emosi sama Mas Ainun ini ya Padahal kesimpulan dari tweet ini fufufafa adalah Gibran. Kenape sih orang-orang hahaha.","1829979301661589649","","","in","Surabaya","0","2","1","https://x.com/akumakanbuku/status/1829979301661589649","282245805","akumakanbuku"
"1829353817764487560","Sat Aug 31 20:27:16 +0000 2024","0","@yusuf_dumdum Ngapusi-sasi harus ditutup dg ngapusi-sasi lainya","1829979288936071306","","yusuf_dumdum","in","","0","0","0","https://x.com/TPikiran52318/status/1829979288936071306","1827233885857722368","TPikiran52318"
"1829978915743613399","Sat Aug 31 20:25:47 +0000 2024","0","MENYALA BIRUKU Malam Minggu Tidur EH KOCAK Fufufafa #SekaliLagi Sanggup #MimpiIndah Malming Purwokerto #LoveStory https://t.co/9wVGx7pL24","1829978915743613399","https://pbs.twimg.com/ext_tw_video_thumb/1829978683861585920/pu/img/RfoHYz6Ilvl4_TSK.jpg","","in","","0","0","0","https://x.com/juraganqqsuper/status/1829978915743613399","1820545346654904320","juraganqqsuper"
"1829917580926353665","Sat Aug 31 20:25:42 +0000 2024","0","@TirtoID Saran ke akun fufufafa jg dong pak","1829978892691775670","","TirtoID","in","","0","0","0","https://x.com/ranrats/status/1829978892691775670","2851451094","ranrats"
"1829978628660347326","Sat Aug 31 20:24:39 +0000 2024","0","Mbak ZEE Malam Minggu Tidur EH KOCAK Fufufafa #SekaliLagi Sanggup #MimpiIndah Malming Purwokerto #LoveStory https://t.co/G9XIIGdwdO","1829978628660347326","https://pbs.twimg.com/ext_tw_video_thumb/1829977876059324417/pu/img/T8jn2NMEQFL0aA3Q.jpg","","in","","0","0","0","https://x.com/juraganqqsuper/status/1829978628660347326","1820545346654904320","juraganqqsuper"
"1829455654370869489","Sat Aug 31 20:23:26 +0000 2024","0","@joandreko Tekan aparat supaya musuh bisa di grounded. Bitch Yeah Fufu Fafa. Manusia tak ada guna. Bitch Yeah Fufu Fafa. Nyusahin orang senegara. Orangnya emang tengil dan tengik. Kemarin kabarnya habis pakai di PIK. Satu dua hisapan bikin asik. Tapi aparat gak berani pada nungkik.","1829978325257011348","","joandreko","in","","0","0","0","https://x.com/BroIcalBakrie/status/1829978325257011348","1624590143767343104","BroIcalBakrie"
"1829978184647131369","Sat Aug 31 20:22:53 +0000 2024","0","Njir apalagi ini fufufafa was wes wos","1829978184647131369","","","in","Hati haechan","0","0","0","https://x.com/xiechaaaa/status/1829978184647131369","1467834996211605504","xiechaaaa"
"1829928776995914131","Sat Aug 31 20:18:45 +0000 2024","0","@GeiszChalifah Fufufafa si anjeng bego......","1829977145810284784","","GeiszChalifah","in","","0","0","0","https://x.com/ber_syukur_/status/1829977145810284784","113190310","ber_syukur_"
"1829976761830162551","Sat Aug 31 20:17:14 +0000 2024","0","Fufufafa yg mau freelance gratis dari tele boleh pence","1829976761830162551","","","in","","0","0","0","https://x.com/wowi06170/status/1829976761830162551","1823654722970247173","wowi06170"
"1829976621031571805","Sat Aug 31 20:16:40 +0000 2024","0","abnormal fufufafa.","1829976621031571805","","","in","Indonesia","0","0","0","https://x.com/icazayn/status/1829976621031571805","1738509770","icazayn"
"1829974831212986382","Sat Aug 31 20:09:33 +0000 2024","7","Malam minggu tidur ready malming sanggup fufufafa https://t.co/WkcSn5F1Du #vcsbugill https://t.co/tvRbq7RkpU","1829974831212986382","https://pbs.twimg.com/ext_tw_video_thumb/1829974808760819712/pu/img/lwNsMtlW5nOvSoqR.jpg","","in","","0","0","2","https://x.com/riiss36460/status/1829974831212986382","1814639763930161154","riiss36460"
"1829592065107521742","Sat Aug 31 20:07:17 +0000 2024","0","@HILARlO Takdir emg misterius. Skrg lewat tangan bapaknya fufufafa akan berada di sebelah orang yg di bencinya di masa lalu Selama 5th full ","1829974260418597083","","HILARlO","in","Indonesia","0","0","0","https://x.com/Lysergicacd/status/1829974260418597083","1090634112199610369","Lysergicacd"
"1829974199936631224","Sat Aug 31 20:07:03 +0000 2024","0","can someone please explain me who tf is fufufafa dengan singkat padat dan jelas","1829974199936631224","","","in","rumah","0","1","0","https://x.com/casein1trate/status/1829974199936631224","1053973459435311104","casein1trate"
"1829973371976810528","Sat Aug 31 20:03:45 +0000 2024","0","Wah bayar WC umum di teeminal sekarang jadi Rp3 ribu. Ada yang udah 5 ribu. Cas HP di warung Rp 3 ribu Listrik mahal katanya. Fufufafa","1829973371976810528","","","in","","0","0","0","https://x.com/putri_nayanika/status/1829973371976810528","1786429933990055936","putri_nayanika"
"1829972894686048583","Sat Aug 31 20:01:52 +0000 2024","0","10 + 1 berapa pak..? ~fufufafa","1829972894686048583","","","in","Di antara dunia nyata dan maya","0","0","0","https://x.com/tomi_lubis/status/1829972894686048583","61471853","tomi_lubis"
"1829971463727956261","Sat Aug 31 19:58:42 +0000 2024","0","mulai skrg akan menyebut jword dan gword as mulyono &amp; fufufafa rrraahhh ","1829972099320139917","","stxrdazt","in","","0","0","0","https://x.com/stxrdazt/status/1829972099320139917","1470720767591518208","stxrdazt"
"1829971937013219620","Sat Aug 31 19:58:03 +0000 2024","5","Malming malam minggu sanggup kebangun tidur fufufafa konten pribadi ready #SekaliLagi https://t.co/j5sCCHWELO","1829971937013219620","https://pbs.twimg.com/ext_tw_video_thumb/1829971920030482432/pu/img/WyJaNigUfS3WjJl1.jpg","","in","Bali, Indonesia","0","0","1","https://x.com/oncallsec/status/1829971937013219620","1789403491737477120","oncallsec"
"1829971177110196416","Sat Aug 31 19:55:02 +0000 2024","0","Malam Minggu #ARSBHA Fufufafa EH KOCAK Tidur #SekaliLagi Purwokerto #MimpiIndah #RIIZINGDAYinJakarta Haaland https://t.co/Lp6r39zouG","1829971177110196416","https://pbs.twimg.com/media/GWVdEkqbQAEDTqb.jpg","","in","","0","0","0","https://x.com/PASAL4DD/status/1829971177110196416","1820568088091447296","PASAL4DD"
"1829877568616743155","Sat Aug 31 19:53:55 +0000 2024","0","@Dandhy_Laksono @CNN mang serikat itu buat apa ya? dan kenapa sampai diphk?","1829970897534582832","","Dandhy_Laksono","in","","0","0","0","https://x.com/fufufafagnarly/status/1829970897534582832","1720354447971491840","fufufafagnarly"
"1829970850097123597","Sat Aug 31 19:53:44 +0000 2024","3","Mulyono &amp; fufufafa wkwkwkwk","1829970850097123597","","","in","Jakarta Capital Region","0","0","0","https://x.com/MisterBenComedy/status/1829970850097123597","1685861576988110849","MisterBenComedy"
"1829370044410900607","Sat Aug 31 19:51:32 +0000 2024","0","@shallypristine Kpk sekarang ibarat curut got...!!! fufufafa..","1829970296646090833","","shallypristine","in","","0","0","0","https://x.com/Kahingking/status/1829970296646090833","1670047549502410752","Kahingking"
"1829969994693886250","Sat Aug 31 19:50:20 +0000 2024","0","fufufafa mengajarkan kita bahwa semua orang pasti akan merasakan jg apa yg dirasakannya saat ini semua jejak gelap digitalnya dipertontonkan dg jelas diberbagai platform hingga semua orang tahu. Tapi ini bukan tetang jejak digital tapi tentang dosa kita ketika yaumul hisab","1829969994693886250","","","in","","0","1","0","https://x.com/bosanpiknik/status/1829969994693886250","1312052288865792000","bosanpiknik"
"1829969965354795010","Sat Aug 31 19:50:13 +0000 2024","0","Melek https://t.co/5zmx7hcnLw #PartaiPerubahanIndonesia #fufufafa #นางฟ้ากับหมาเด็ก #kaskus","1829969965354795010","","","hu","","0","0","0","https://x.com/dhifarc/status/1829969965354795010","1757788783377080320","dhifarc"
"1829969842277064806","Sat Aug 31 19:49:45 +0000 2024","54","Pemerintah giatkan penyusunan RUU Perampasan Aset guna cegah korupsi lebih efektif. #GolkaRUUPerampasanAset Kaka Boss Wasit Fufufafa tidur Mamat Malming https://t.co/68SsGWtMqY","1829969846832132565","https://pbs.twimg.com/ext_tw_video_thumb/1829969778712186880/pu/img/voW5ckvVjnHB-IIP.jpg","manusiagabersa1","in","","0","49","54","https://x.com/manusiagabersa1/status/1829969846832132565","1336878087825289216","manusiagabersa1"
"1829969842277064806","Sat Aug 31 19:49:44 +0000 2024","68","RUU Perampasan Aset terus dikerjakan untuk memperkuat pencegahan korupsi. #GolkaRUUPerampasanAset Kaka Boss Wasit Fufufafa tidur Mamat Malming https://t.co/c5Or9omVzo","1829969842277064806","https://pbs.twimg.com/media/GWVbzIJbQAQ9jPG.jpg","","in","","0","59","57","https://x.com/manusiagabersa1/status/1829969842277064806","1336878087825289216","manusiagabersa1"
"1829878737141432365","Sat Aug 31 19:49:28 +0000 2024","0","@fzsyyy @nnnnnnads Ohhh fufufafa yg suka semprot itu","1829969775868747950","","fzsyyy","in","JKT","0","0","0","https://x.com/galani__/status/1829969775868747950","18452347","galani__"
"1829536155022631328","Sat Aug 31 19:48:39 +0000 2024","0","@karinajonkwe @melvamathieu @Freekm7M @mhdlma @prabowo @Gerindra Itu komen si fufufafa tahun 2013 zaman itu jokowi blm jadi presiden klo dia akun fake yg ngaku² apa untungnya ngaku² sbg anak jokowi la jokowi aja zaman itu masih blm jadi presiden","1829969569907425369","","karinajonkwe","in","","0","0","0","https://x.com/hicy21/status/1829969569907425369","1604605358907199488","hicy21"
"1829440646828130565","Sat Aug 31 19:47:57 +0000 2024","0","@abu_waras Masih percaya parpol ? Asuuudahlah...fufufafa...","1829969394044428687","","abu_waras","in","","0","0","0","https://x.com/Kahingking/status/1829969394044428687","1670047549502410752","Kahingking"
"1829969254688702963","Sat Aug 31 19:47:24 +0000 2024","0","Fufufafa siapanya Zuzuzaza bang @salpriadi_ ?","1829969254688702963","","","in","","0","0","0","https://x.com/kafiyatulfthr/status/1829969254688702963","271252779","kafiyatulfthr"
"1829849192405352933","Sat Aug 31 19:43:07 +0000 2024","1","@Aryprasetyo85 Asyikkkk fufufafa lagi ala mulyono","1829968177453056085","","Aryprasetyo85","in","","0","0","0","https://x.com/Kahingking/status/1829968177453056085","1670047549502410752","Kahingking"
"1829536155022631328","Sat Aug 31 19:42:54 +0000 2024","0","@karinajonkwe @XBad70101 @mhdlma @prabowo @Gerindra @rkgbrn 2. Memang bener kalau lu ngelihat dari kebiasaan main sosmed zaman sekarang itu bisa aja dia ngaku² tapi disitu komen si fufufafa tuh tahun 2013 di tahun² itu blm jadi kebiasaan buat ngaku² akun orang di komen.","1829968123585577118","","hicy21","in","","0","0","1","https://x.com/hicy21/status/1829968123585577118","1604605358907199488","hicy21"
"1829840683215306974","Sat Aug 31 19:42:32 +0000 2024","1","@Mswahyuwahyu @neVerAl0nely bukan pegawai negri PEJABAT","1829968033135411462","","Mswahyuwahyu","in","","0","0","0","https://x.com/fufufafagnarly/status/1829968033135411462","1720354447971491840","fufufafagnarly"
"1829840683215306974","Sat Aug 31 19:42:16 +0000 2024","0","@neVerAl0nely Bowo : Kita naikkan gaji pejabat biar gak korupsi","1829967964180996182","","neVerAl0nely","in","","0","0","0","https://x.com/fufufafagnarly/status/1829967964180996182","1720354447971491840","fufufafagnarly"
"1829967955893108859","Sat Aug 31 19:42:14 +0000 2024","0","U i Fufufafa ding ding wala wala ding ding ui Fufufafa ding ding wala wala ding ding","1829967955893108859","","","in","","0","0","0","https://x.com/GrizzlyBeard28/status/1829967955893108859","1654133632288825345","GrizzlyBeard28"
"1829967507824001304","Sat Aug 31 19:40:27 +0000 2024","0","Bapaknya kita teriakin Mulyono anaknya kita teriakin fufufafa nanti kalo ada kesempatan.","1829967507824001304","","","in","","0","0","0","https://x.com/daikiannn/status/1829967507824001304","548244803","daikiannn"
"1829967351590371431","Sat Aug 31 19:39:50 +0000 2024","2","Malming malam minggu malmingan fufufafa sanggup eh tidur Mahasiswi KKN Undip part 2 Teguh x cici Cindo viral Link 1 https://t.co/fi6O6JOgv0 Link 2 https://t.co/fwR7uQgdRN I ve got the FULL 16 CLIPS did u all saw ?! VIDEO FULL JADEN NEWMAN Full koleksi https://t.co/HAIOSeHUMc","1829967351590371431","https://pbs.twimg.com/media/GWVZmUwbQAMdCMR.jpg","","in","","0","5","1","https://x.com/ohayoubro/status/1829967351590371431","1780945929488752640","ohayoubro"
"1829967248343384459","Sat Aug 31 19:39:25 +0000 2024","0","Malming malam minggu malmingan fufufafa sanggup eh tidur Mahasiswi KKN Undip part 2 Teguh x cici Cindo viral Link 1 https://t.co/1DwYAOb9x0 Link 2 https://t.co/AQbCkBCqEW I ve got the FULL 16 CLIPS did u all saw ?! VIDEO FULL JADEN NEWMAN Full koleksi https://t.co/fI0SQuVsNi","1829967248343384459","https://pbs.twimg.com/ext_tw_video_thumb/1829967237622743043/pu/img/pxdA87dyZ9gdP1Iv.jpg","","in","","0","0","0","https://x.com/hardiwarto/status/1829967248343384459","1781256071962927104","hardiwarto"
"1829967131397800239","Sat Aug 31 19:38:57 +0000 2024","1","Malming malam minggu malmingan fufufafa sanggup eh tidur Mahasiswi KKN Undip part 2 Teguh x cici Cindo viral Link 1 https://t.co/hfe8C0fVG1 Link 2 https://t.co/tAX2pBAoT9 I ve got the FULL 16 CLIPS did u all saw ?! VIDEO FULL JADEN NEWMAN Full koleksi https://t.co/EtQKCGkEIs","1829967131397800239","https://pbs.twimg.com/ext_tw_video_thumb/1829967120320643072/pu/img/VEsxS2ZSV39dPL4p.jpg","","in","","0","2","3","https://x.com/Nathan06669103/status/1829967131397800239","1267952450503274496","Nathan06669103"
"1829792848289677826","Sat Aug 31 19:38:47 +0000 2024","0","@rchmdnfkr @aqfiazfan info fufufafa ngab","1829967087667937433","","rchmdnfkr","in","Jakarta Capital Region","0","0","0","https://x.com/alexpulisix/status/1829967087667937433","575088582","alexpulisix"
"1829765447174275204","Sat Aug 31 19:38:34 +0000 2024","0","@Heraloebss alhamdulilah yang kecelakaan mereka mereka aja btw harusnya pemda setempat membangun sirkuit lumayan kan bisa disewa kalau masih bandel ya biarin","1829967033892843926","","Heraloebss","in","","0","0","0","https://x.com/fufufafagnarly/status/1829967033892843926","1720354447971491840","fufufafagnarly"
"1829536155022631328","Sat Aug 31 19:36:48 +0000 2024","0","@karinajonkwe @XBad70101 @mhdlma @prabowo @Gerindra Gini emng bener satu²nya bukti fufufafa itu adalah akun gibran adalah komen akun fufufafa itu sendiri yg bilang klo akun twitternya @rkgbrn dan bukti itu cukup kuat krn disitu dia konteksnya bukan lagi ngaku² tapi lagi kenalan di kaskus di tahun 2013--&gt;lanjut","1829966586951975303","","karinajonkwe","in","","0","3","0","https://x.com/hicy21/status/1829966586951975303","1604605358907199488","hicy21"
"1829718785336754204","Sat Aug 31 19:36:15 +0000 2024","0","@pandji modal copas template itu mah dibayarin 5000 per copas kali","1829966450926457248","","pandji","in","","0","0","0","https://x.com/fufufafagnarly/status/1829966450926457248","1720354447971491840","fufufafagnarly"
"1829343148021289057","Sat Aug 31 19:35:04 +0000 2024","0","@Jayabay19479190 lawannya dipanggil kpk aja langsung ciut dan langsung besoknya dukung bowo","1829966153642549552","","Jayabay19479190","in","","0","0","0","https://x.com/fufufafagnarly/status/1829966153642549552","1720354447971491840","fufufafagnarly"
"1829936470674809083","Sat Aug 31 19:33:22 +0000 2024","0","@Rigensih mirip apaa nya avatar","1829965723218952617","","Rigensih","in","","0","0","0","https://x.com/fufufafagnarly/status/1829965723218952617","1720354447971491840","fufufafagnarly"
"1829816097698455635","Sat Aug 31 19:32:31 +0000 2024","0","@lescorts__ Klo kominfo mau bloki x lagi berarti tu semua akun fufufafa fix punya dia ","1829965511129776511","","lescorts__","in","","0","0","0","https://x.com/eastl0ner/status/1829965511129776511","1550018065332867073","eastl0ner"
"1829964701343891884","Sat Aug 31 19:32:24 +0000 2024","0","Intinya cuma scanning di media itu ada username fufufafa atau ngga..","1829965479617908781","","andra_dp3","in","Gambir, Indonesia","0","0","0","https://x.com/andra_dp3/status/1829965479617908781","1099091486178652160","andra_dp3"
"1829963998256906505","Sat Aug 31 19:26:30 +0000 2024","0","Kayaknya banyak yang salah faham kalau data disini bukan fix 100% merujuk ke fufufafa yang original tapi hanya sekedar kesamaan dalam kasus ini sepertinya username. right?","1829963998256906505","","","in","","0","0","0","https://x.com/helscape/status/1829963998256906505","1391429765316239366","helscape"
"1829963964719251874","Sat Aug 31 19:26:22 +0000 2024","7","Yassalam mendaftar masuk menjadi bawahan fufufafa https://t.co/uVIINEy5sc","1829963964719251874","https://pbs.twimg.com/media/GWVWhusWUAA-eEm.jpg","","in","soul society","0","4","0","https://x.com/anzal_aswar/status/1829963964719251874","969315152","anzal_aswar"
"1829874085473800252","Sat Aug 31 19:24:07 +0000 2024","0","@tubirfess Bisa aja nih fufufafa","1829963397833900464","","tubirfess","in","Indonesia","0","0","0","https://x.com/reinyourdream/status/1829963397833900464","2788137698","reinyourdream"
"1829963138894356760","Sat Aug 31 19:23:06 +0000 2024","0","Rok span plisket cantik nih guys wajib punya https://t.co/xkeaA23rHF #fufufafa #purwokerto #ritsuki #tidur #malamminggu #malming #ngotot #ehkocak #pahamlu #happybirthdaymylove #yakuza #yeji #sandyyourheart #4minutes_ep6 #kakaboss #sanggup #thankyouhaechan #lovestory #rokplisket https://t.co/ZiBSuYYH1Z","1829963138894356760","https://pbs.twimg.com/media/GWVVxsXaUAAJqPE.jpg","","in","Malang","0","0","0","https://x.com/al_fiqriah/status/1829963138894356760","341301039","al_fiqriah"
"1829755752631927204","Sat Aug 31 19:21:55 +0000 2024","4","@airizhouu Konsultan politiknya lg sibuk pilih sabun buat cebokin fufufafa","1829962844055761002","","airizhouu","in","Indonesia","0","0","1","https://x.com/reinyourdream/status/1829962844055761002","2788137698","reinyourdream"
"1829962647577772116","Sat Aug 31 19:21:08 +0000 2024","0","Awal September dibuka dengan kata ajaib : fufufafa","1829962647577772116","","","in","Indonesian","0","0","0","https://x.com/fortune8tweets/status/1829962647577772116","1824801617549668352","fortune8tweets"
"1829962168240128115","Sat Aug 31 19:19:14 +0000 2024","10","aduhh polemik fufufafa ini sebenernya lucu bgt tapi gw gabisa ketawa anjingggg bener2 situasi yg aneh wapres gw wapres lu wapres kita semua adalah seorag manusia yg SANGAT INAPPROPRIATE","1829962168240128115","","","in","she/her","0","1","1","https://x.com/stresstwt/status/1829962168240128115","763299534","stresstwt"
"1829367479962861741","Sat Aug 31 19:18:35 +0000 2024","1","@fadlier @qrivasi Itu knp yg cowok mirip fufufafa","1829962006021226834","","fadlier","in","Your browser","0","0","0","https://x.com/lIIIllIIllIIlIl/status/1829962006021226834","560190377","lIIIllIIllIIlIl"
"1829961257488957697","Sat Aug 31 19:15:37 +0000 2024","5","Ready malam minggu sanggup tidur fufufafa malming malmingan pagii https://t.co/wc6POGF4gy https://t.co/qk9mj0KNYS","1829961257488957697","https://pbs.twimg.com/media/GWVUEB4bQAEs7_l.jpg","","in","","0","0","2","https://x.com/MeimeidinM81749/status/1829961257488957697","1798705939627073536","MeimeidinM81749"
"1829940374602989588","Sat Aug 31 19:14:51 +0000 2024","1","@Aryprasetyo85 katanya: this recognition was based on reports from Jokowi's staff berarti tergantung dari laporan Staff Abu Fufufafa kepada FAO mengenai berbagai hal terkait pertanian pangan dan keamanan pangan di Indonesia.","1829961063192027548","","truthergy","in","Karawang - Indonesia","0","0","0","https://x.com/truthergy/status/1829961063192027548","2259608504","truthergy"
